,GAP
12783,32400.0
12784,32277.0
12785,32109.0
12786,32107.0
12787,31935.0
12788,31790.0
12789,31711.0
12790,31500.0
12791,31244.0
12792,31156.0
12793,30985.0
12794,30933.0
12795,30600.0
12796,30527.0
12797,30274.0
12798,30012.0
12799,29897.0
12800,29743.0
12801,29683.0
12802,29556.0
12803,29472.0
12804,29357.0
12805,29334.0
12806,29297.0
12807,28922.0
12808,28881.0
12809,28833.0
12810,28813.0
12811,28808.0
12812,28800.0
12813,28571.0
12814,28511.0
12815,28127.0
12816,28031.0
12817,27995.0
12818,27950.0
12819,27783.0
12820,27633.0
12821,27437.0
12822,26959.0
12823,26846.0
12824,26490.0
12825,26339.0
12826,26324.0
12827,26301.0
12828,26281.0
12829,26226.0
12830,25946.0
12831,25930.0
12832,25800.0
12833,25752.0
12834,25560.0
12835,25444.0
12836,25380.0
12837,25326.0
12838,25320.0
12839,25247.0
12840,25245.0
12841,25201.0
12842,25163.0
12843,25099.0
12844,24231.0
12845,24205.0
12846,24204.0
12847,24023.0
12848,23904.0
12849,23882.0
12850,23773.0
12851,23742.0
12852,23709.0
12853,23676.0
12854,23642.0
12855,23635.0
12856,23280.0
12857,23141.0
12858,23133.0
12859,22804.0
12860,22800.0
12861,22800.0
12862,22789.0
12863,22642.0
12864,22603.0
12865,22459.0
12866,22373.0
12867,22204.0
12868,22204.0
12869,21949.0
12870,21887.0
12871,21814.0
12872,21727.0
12873,21694.0
12874,21631.0
12875,21600.0
12876,21600.0
12877,21132.0
12878,21078.0
12879,21014.0
12880,20921.0
12881,20837.0
12882,20787.0
12883,20761.0
12884,20640.0
12885,20589.0
12886,20517.0
12887,20338.0
12888,20196.0
12889,20162.0
12890,20153.0
12891,20104.0
12892,20100.0
12893,19916.0
12894,19870.0
12895,19581.0
12896,19438.0
12897,19385.0
12898,19365.0
12899,19126.0
12900,18900.0
12901,18779.0
12902,18778.0
12903,18775.0
12904,18773.0
12905,18767.0
12906,18573.0
12907,18513.0
12908,18507.0
12909,18485.0
12910,18292.0
12911,18248.0
12912,18148.0
12913,18055.0
12914,18005.0
12915,18001.0
12916,17613.0
12917,17456.0
12918,17336.0
12919,17162.0
12920,17044.0
12921,16882.0
12922,16821.0
12923,16614.0
12924,16611.0
12925,16610.0
12926,16365.0
12927,16283.0
12928,16228.0
12929,16032.0
12930,15891.0
12931,15475.0
12932,15234.0
12933,15218.0
12934,15121.0
12935,15113.0
12936,14715.0
12937,14591.0
12938,14452.0
12939,14316.0
12940,14285.0
12941,13927.0
12942,13680.0
12943,13239.0
12944,13223.0
12945,13000.0
12946,12829.0
12947,12642.0
12948,12009.0
12949,11401.0
12950,10911.0
12951,10880.0
12952,10857.0
12953,10857.0
12954,10818.0
12955,10817.0
12956,10800.0
12957,10800.0
12958,10143.0
12959,10096.0
12960,9930.0
12961,9900.0
12962,9842.0
12963,9447.0
12964,9429.0
12965,9321.0
12966,9303.0
12967,8638.0
12968,8027.0
12969,7967.0
12970,7962.0
12971,7788.0
12972,7773.0
12973,7687.0
12974,7669.0
12975,7596.0
12976,7381.0
12977,7086.0
12978,6817.0
12979,6600.0
12980,6508.0
12981,6504.0
12982,6448.0
12983,6383.0
12984,6167.0
12985,6068.0
12986,5874.0
12987,5794.0
12988,5411.0
12989,5373.0
12990,5230.0
12991,5042.0
12992,4694.0
12993,4474.0
12994,4465.0
12995,4431.0
12996,4404.0
12997,4366.0
12998,4308.0
12999,4133.0
13000,4106.0
13001,3936.0
13002,3690.0
13003,3659.0
13004,3659.0
13005,3655.0
13006,3423.0
13007,3340.0
13008,3334.0
13009,3270.0
13010,3239.0
13011,3169.0
13012,3136.0
13013,2983.0
13014,2824.0
13015,2798.0
13016,2789.0
13017,2632.0
13018,2587.0
13019,2517.0
13020,2459.0
13021,2405.0
13022,2398.0
13023,2327.0
13024,2288.0
13025,2272.0
13026,2272.0
13027,2222.0
13028,2178.0
13029,2173.0
13030,2168.0
13031,2150.0
13032,2088.0
13033,2087.0
13034,2082.0
13035,2051.0
13036,1997.0
13037,1960.0
13038,1933.0
13039,1880.0
13040,1873.0
13041,1866.0
13042,1848.0
13043,1827.0
13044,1806.0
13045,1776.0
13046,1734.0
13047,1591.0
13048,1571.0
13049,1548.0
13050,1507.0
13051,1458.0
13052,1458.0
13053,1388.0
13054,1306.0
13055,1294.0
13056,1275.0
13057,1267.0
13058,1200.0
13059,1159.0
13060,1101.0
13061,1079.0
13062,1078.0
13063,1010.0
13064,997.0
13065,997.0
13066,926.0
13067,925.0
13068,908.0
13069,903.0
13070,901.0
13071,842.0
13072,791.0
13073,787.0
13074,782.0
13075,770.0
13076,705.0
13077,704.0
13078,665.0
13079,620.0
13080,603.0
13081,600.0
13082,600.0
13083,546.0
13084,541.0
13085,522.0
13086,517.0
13087,423.0
13088,419.0
13089,389.0
13090,388.0
13091,381.0
13092,374.0
13093,367.0
13094,360.0
13095,359.0
13096,356.0
13097,354.0
13098,352.0
13099,341.0
13100,338.0
13101,328.0
13102,325.0
13103,324.0
13104,318.0
13105,303.0
13106,300.0
13107,295.0
13108,285.0
13109,267.0
13110,252.0
13111,250.0
13112,239.0
13113,236.0
13114,229.0
13115,222.0
13116,217.0
13117,207.0
13118,205.0
13119,198.0
13120,175.0
13121,172.0
13122,170.0
13123,169.0
13124,169.0
13125,168.0
13126,168.0
13127,166.0
13128,166.0
13129,166.0
13130,165.0
13131,164.0
13132,163.0
13133,162.0
13134,162.0
13135,161.0
13136,159.0
13137,158.0
13138,157.0
13139,157.0
13140,156.0
13141,155.0
13142,155.0
13143,155.0
13144,154.0
13145,154.0
13146,153.0
13147,151.0
13148,147.0
13149,146.0
13150,146.0
13151,142.0
13152,141.0
13153,138.0
13154,138.0
13155,137.0
13156,137.0
13157,135.0
13158,134.0
13159,133.0
13160,132.0
13161,131.0
13162,131.0
13163,130.0
13164,128.0
13165,128.0
13166,128.0
13167,127.0
13168,126.0
13169,126.0
13170,125.0
13171,124.0
13172,124.0
13173,122.0
13174,122.0
13175,120.0
13176,119.0
13177,119.0
13178,117.0
13179,117.0
13180,117.0
13181,116.0
13182,116.0
13183,116.0
13184,115.0
13185,115.0
13186,115.0
13187,115.0
13188,115.0
13189,115.0
13190,115.0
13191,114.0
13192,114.0
13193,114.0
13194,114.0
13195,113.0
13196,112.0
13197,112.0
13198,112.0
13199,111.0
13200,111.0
13201,111.0
13202,111.0
13203,111.0
13204,110.0
13205,109.0
13206,109.0
13207,109.0
13208,109.0
13209,109.0
13210,109.0
13211,108.0
13212,107.0
13213,107.0
13214,107.0
13215,106.0
13216,106.0
13217,106.0
13218,106.0
13219,106.0
13220,106.0
13221,106.0
13222,105.0
13223,105.0
13224,105.0
13225,105.0
13226,105.0
13227,105.0
13228,104.0
13229,104.0
13230,103.0
13231,103.0
13232,103.0
13233,103.0
13234,103.0
13235,103.0
13236,102.0
13237,102.0
13238,102.0
13239,102.0
13240,102.0
13241,102.0
13242,101.0
13243,101.0
13244,101.0
13245,100.0
13246,100.0
13247,100.0
13248,100.0
13249,99.0
13250,99.0
13251,99.0
13252,99.0
13253,99.0
13254,98.0
13255,98.0
13256,98.0
13257,97.0
13258,97.0
13259,97.0
13260,97.0
13261,97.0
13262,97.0
13263,97.0
13264,97.0
13265,97.0
13266,97.0
13267,97.0
13268,96.0
13269,96.0
13270,96.0
13271,96.0
13272,96.0
13273,96.0
13274,96.0
13275,96.0
13276,95.0
13277,95.0
13278,95.0
13279,95.0
13280,95.0
13281,95.0
13282,95.0
13283,95.0
13284,94.0
13285,94.0
13286,94.0
13287,94.0
13288,94.0
13289,93.0
13290,93.0
13291,93.0
13292,93.0
13293,93.0
13294,92.0
13295,92.0
13296,92.0
13297,92.0
13298,91.0
13299,91.0
13300,90.0
13301,90.0
13302,90.0
13303,90.0
13304,90.0
13305,90.0
13306,90.0
13307,89.0
13308,89.0
13309,89.0
13310,88.0
13311,88.0
13312,88.0
13313,88.0
13314,87.0
13315,87.0
13316,87.0
13317,87.0
13318,87.0
13319,86.0
13320,86.0
13321,86.0
13322,86.0
13323,86.0
13324,86.0
13325,86.0
13326,85.0
13327,85.0
13328,85.0
13329,85.0
13330,85.0
13331,85.0
13332,85.0
13333,85.0
13334,85.0
13335,84.0
13336,84.0
13337,84.0
13338,84.0
13339,83.0
13340,83.0
13341,83.0
13342,83.0
13343,83.0
13344,83.0
13345,82.0
13346,82.0
13347,82.0
13348,82.0
13349,82.0
13350,81.0
13351,81.0
13352,81.0
13353,81.0
13354,80.0
13355,80.0
13356,80.0
13357,80.0
13358,80.0
13359,80.0
13360,79.0
13361,79.0
13362,79.0
13363,79.0
13364,78.0
13365,78.0
13366,78.0
13367,78.0
13368,78.0
13369,78.0
13370,78.0
13371,77.0
13372,77.0
13373,77.0
13374,77.0
13375,76.0
13376,76.0
13377,76.0
13378,76.0
13379,76.0
13380,76.0
13381,75.0
13382,75.0
13383,75.0
13384,75.0
13385,75.0
13386,75.0
13387,75.0
13388,75.0
13389,75.0
13390,75.0
13391,74.0
13392,74.0
13393,73.0
13394,73.0
13395,73.0
13396,73.0
13397,72.0
13398,72.0
13399,72.0
13400,72.0
13401,72.0
13402,72.0
13403,72.0
13404,72.0
13405,72.0
13406,71.0
13407,71.0
13408,71.0
13409,71.0
13410,71.0
13411,71.0
13412,71.0
13413,71.0
13414,71.0
13415,70.0
13416,70.0
13417,70.0
13418,70.0
13419,70.0
13420,70.0
13421,70.0
13422,70.0
13423,69.0
13424,69.0
13425,69.0
13426,69.0
13427,69.0
13428,68.0
13429,68.0
13430,67.0
13431,67.0
13432,67.0
13433,67.0
13434,67.0
13435,67.0
13436,67.0
13437,67.0
13438,67.0
13439,66.0
13440,66.0
13441,66.0
13442,66.0
13443,66.0
13444,66.0
13445,66.0
13446,66.0
13447,65.0
13448,65.0
13449,65.0
13450,65.0
13451,65.0
13452,65.0
13453,65.0
13454,65.0
13455,65.0
13456,65.0
13457,65.0
13458,65.0
13459,65.0
13460,65.0
13461,65.0
13462,64.0
13463,64.0
13464,64.0
13465,64.0
13466,64.0
13467,64.0
13468,64.0
13469,64.0
13470,64.0
13471,63.0
13472,63.0
13473,63.0
13474,63.0
13475,63.0
13476,63.0
13477,63.0
13478,63.0
13479,63.0
13480,63.0
13481,63.0
13482,63.0
13483,62.0
13484,62.0
13485,62.0
13486,62.0
13487,62.0
13488,62.0
13489,62.0
13490,62.0
13491,61.0
13492,61.0
13493,61.0
13494,61.0
13495,61.0
13496,61.0
13497,61.0
13498,60.0
13499,60.0
13500,60.0
13501,60.0
13502,60.0
13503,60.0
13504,60.0
13505,60.0
13506,60.0
13507,60.0
13508,59.0
13509,59.0
13510,59.0
13511,59.0
13512,59.0
13513,59.0
13514,59.0
13515,59.0
13516,59.0
13517,59.0
13518,58.0
13519,58.0
13520,58.0
13521,58.0
13522,58.0
13523,57.0
13524,57.0
13525,57.0
13526,57.0
13527,57.0
13528,57.0
13529,57.0
13530,57.0
13531,57.0
13532,56.0
13533,56.0
13534,56.0
13535,56.0
13536,56.0
13537,56.0
13538,56.0
13539,56.0
13540,56.0
13541,56.0
13542,56.0
13543,56.0
13544,56.0
13545,55.0
13546,55.0
13547,55.0
13548,55.0
13549,55.0
13550,55.0
13551,55.0
13552,55.0
13553,55.0
13554,55.0
13555,55.0
13556,55.0
13557,55.0
13558,54.0
13559,54.0
13560,54.0
13561,54.0
13562,54.0
13563,54.0
13564,54.0
13565,53.0
13566,53.0
13567,53.0
13568,53.0
13569,53.0
13570,53.0
13571,53.0
13572,53.0
13573,52.0
13574,52.0
13575,52.0
13576,52.0
13577,52.0
13578,52.0
13579,52.0
13580,52.0
13581,52.0
13582,52.0
13583,51.0
13584,51.0
13585,51.0
13586,50.0
13587,50.0
13588,50.0
13589,50.0
13590,50.0
13591,50.0
13592,50.0
13593,49.0
13594,49.0
13595,49.0
13596,49.0
13597,49.0
13598,49.0
13599,49.0
13600,49.0
13601,49.0
13602,49.0
13603,49.0
13604,49.0
13605,48.0
13606,48.0
13607,48.0
13608,48.0
13609,48.0
13610,48.0
13611,48.0
13612,48.0
13613,48.0
13614,48.0
13615,48.0
13616,48.0
13617,48.0
13618,47.0
13619,47.0
13620,47.0
13621,47.0
13622,47.0
13623,47.0
13624,47.0
13625,47.0
13626,47.0
13627,47.0
13628,47.0
13629,47.0
13630,47.0
13631,47.0
13632,47.0
13633,47.0
13634,47.0
13635,47.0
13636,47.0
13637,47.0
13638,46.0
13639,46.0
13640,46.0
13641,46.0
13642,46.0
13643,46.0
13644,46.0
13645,46.0
13646,45.0
13647,45.0
13648,45.0
13649,45.0
13650,45.0
13651,44.0
13652,44.0
13653,44.0
13654,44.0
13655,44.0
13656,44.0
13657,44.0
13658,44.0
13659,44.0
13660,44.0
13661,44.0
13662,44.0
13663,44.0
13664,43.0
13665,43.0
13666,43.0
13667,43.0
13668,43.0
13669,43.0
13670,43.0
13671,43.0
13672,43.0
13673,43.0
13674,43.0
13675,43.0
13676,43.0
13677,43.0
13678,43.0
13679,42.0
13680,42.0
13681,42.0
13682,42.0
13683,42.0
13684,42.0
13685,42.0
13686,42.0
13687,42.0
13688,42.0
13689,41.0
13690,41.0
13691,41.0
13692,41.0
13693,41.0
13694,41.0
13695,40.0
13696,40.0
13697,40.0
13698,40.0
13699,40.0
13700,40.0
13701,40.0
13702,40.0
13703,40.0
13704,40.0
13705,40.0
13706,40.0
13707,40.0
13708,39.0
13709,39.0
13710,39.0
13711,39.0
13712,39.0
13713,39.0
13714,39.0
13715,39.0
13716,38.0
13717,38.0
13718,38.0
13719,38.0
13720,38.0
13721,38.0
13722,38.0
13723,38.0
13724,38.0
13725,38.0
13726,38.0
13727,38.0
13728,38.0
13729,37.0
13730,37.0
13731,37.0
13732,37.0
13733,37.0
13734,37.0
13735,37.0
13736,37.0
13737,37.0
13738,37.0
13739,36.0
13740,36.0
13741,36.0
13742,36.0
13743,36.0
13744,36.0
13745,36.0
13746,36.0
13747,36.0
13748,36.0
13749,36.0
13750,35.0
13751,35.0
13752,35.0
13753,35.0
13754,35.0
13755,35.0
13756,34.0
13757,34.0
13758,34.0
13759,34.0
13760,34.0
13761,34.0
13762,34.0
13763,34.0
13764,34.0
13765,34.0
13766,34.0
13767,34.0
13768,34.0
13769,34.0
13770,34.0
13771,33.0
13772,33.0
13773,33.0
13774,33.0
13775,33.0
13776,33.0
13777,33.0
13778,33.0
13779,32.0
13780,32.0
13781,32.0
13782,32.0
13783,32.0
13784,32.0
13785,32.0
13786,32.0
13787,32.0
13788,32.0
13789,32.0
13790,32.0
13791,31.0
13792,31.0
13793,31.0
13794,31.0
13795,31.0
13796,31.0
13797,31.0
13798,31.0
13799,30.0
13800,30.0
13801,30.0
13802,30.0
13803,30.0
13804,30.0
13805,30.0
13806,30.0
13807,30.0
13808,30.0
13809,30.0
13810,29.0
13811,29.0
13812,29.0
13813,29.0
13814,29.0
13815,29.0
13816,29.0
13817,29.0
13818,29.0
13819,29.0
13820,28.0
13821,28.0
13822,28.0
13823,28.0
13824,28.0
13825,28.0
13826,28.0
13827,28.0
13828,28.0
13829,27.0
13830,27.0
13831,27.0
13832,27.0
13833,27.0
13834,27.0
13835,26.0
13836,26.0
13837,26.0
13838,26.0
13839,26.0
13840,26.0
13841,26.0
13842,26.0
13843,25.0
13844,25.0
13845,25.0
13846,25.0
13847,25.0
13848,25.0
13849,25.0
13850,25.0
13851,25.0
13852,24.0
13853,24.0
13854,24.0
13855,24.0
13856,23.0
13857,23.0
13858,23.0
13859,23.0
13860,23.0
13861,23.0
13862,22.0
13863,22.0
13864,22.0
13865,22.0
13866,22.0
13867,22.0
13868,21.0
13869,21.0
13870,21.0
13871,21.0
13872,20.0
13873,20.0
13874,20.0
13875,20.0
13876,20.0
13877,20.0
13878,20.0
13879,20.0
13880,19.0
13881,19.0
13882,19.0
13883,19.0
13884,19.0
13885,19.0
13886,19.0
13887,19.0
13888,18.0
13889,18.0
13890,18.0
13891,18.0
13892,18.0
13893,18.0
13894,17.0
13895,17.0
13896,17.0
13897,17.0
13898,16.0
13899,16.0
13900,16.0
13901,15.0
13902,15.0
13903,15.0
13904,15.0
13905,15.0
13906,15.0
13907,15.0
13908,15.0
13909,14.0
13910,14.0
13911,14.0
13912,14.0
13913,13.0
13914,13.0
13915,12.0
13916,11.0
13917,11.0
13918,11.0
13919,11.0
13920,11.0
13921,10.0
13922,10.0
13923,10.0
13924,10.0
13925,9.0
13926,8.0
13927,8.0
13928,5.0
13929,4.0
13930,4.0
13931,4.0
13932,3.0
13933,2.0
13934,2.0
13935,2.0
13936,2.0
13937,2.0
13938,2.0
13939,2.0
13940,2.0
13941,2.0
13942,1.0
13943,1.0
13944,1.0
13945,1.0
13946,1.0
13947,1.0
13948,1.0
13949,1.0
13950,1.0
13951,1.0
13952,1.0
13953,1.0
13954,0.0
13955,0.0
13956,0.0
13957,0.0
13958,0.0
13959,0.0
13960,0.0
13961,0.0
13962,0.0
13963,-4.0
13964,-16.0
13965,-20.0
13966,-30.0
13967,-59.0
13968,-68.0
13969,-114.0
13970,-132.0
13971,-137.0
13972,-143.0
13973,-147.0
13974,-179.0
13975,-209.0
13976,-236.0
13977,-245.0
13978,-248.0
13979,-248.0
13980,-252.0
13981,-258.0
13982,-262.0
13983,-265.0
13984,-281.0
13985,-289.0
13986,-359.0
13987,-442.0
13988,-469.0
13989,-476.0
13990,-499.0
13991,-517.0
13992,-519.0
13993,-523.0
13994,-525.0
13995,-541.0
13996,-547.0
13997,-556.0
13998,-569.0
13999,-572.0
14000,-575.0
14001,-586.0
14002,-623.0
14003,-826.0
14004,-831.0
14005,-868.0
14006,-1037.0
14007,-1076.0
14008,-1138.0
14009,-1168.0
14010,-1185.0
14011,-1284.0
14012,-1347.0
14013,-1359.0
14014,-1394.0
14015,-1395.0
14016,-1539.0
14017,-1547.0
14018,-1662.0
14019,-1800.0
14020,-1899.0
14021,-1962.0
14022,-1978.0
14023,-2080.0
14024,-2089.0
14025,-2117.0
14026,-2252.0
14027,-2360.0
14028,-2447.0
14029,-2469.0
14030,-2523.0
14031,-2612.0
14032,-2627.0
14033,-2642.0
14034,-2669.0
14035,-2688.0
14036,-2700.0
14037,-2700.0
14038,-2700.0
14039,-2751.0
14040,-2878.0
14041,-3008.0
14042,-3036.0
14043,-3377.0
14044,-3378.0
14045,-3443.0
14046,-3457.0
14047,-3499.0
14048,-3507.0
14049,-3516.0
14050,-3534.0
14051,-3540.0
14052,-3543.0
14053,-3543.0
14054,-3547.0
14055,-3568.0
14056,-3574.0
14057,-3575.0
14058,-3599.0
14059,-3599.0
14060,-3600.0
14061,-4015.0
14062,-4286.0
14063,-4434.0
14064,-4505.0
14065,-4616.0
14066,-4630.0
14067,-4815.0
14068,-4907.0
14069,-4931.0
14070,-5074.0
14071,-5156.0
14072,-5332.0
14073,-5395.0
14074,-5471.0
14075,-5654.0
14076,-5762.0
14077,-5977.0
14078,-6050.0
14079,-6091.0
14080,-6527.0
14081,-6608.0
14082,-6702.0
14083,-6809.0
14084,-6834.0
14085,-6926.0
14086,-6960.0
14087,-7147.0
14088,-7189.0
14089,-7200.0
14090,-7324.0
14091,-7364.0
14092,-7446.0
14093,-7589.0
14094,-7610.0
14095,-7660.0
14096,-9548.0
14097,-9675.0
14098,-9704.0
14099,-10075.0
14100,-10200.0
14101,-10475.0
14102,-10500.0
14103,-10547.0
14104,-10596.0
14105,-10689.0
14106,-10741.0
14107,-10759.0
14108,-10799.0
14109,-10855.0
14110,-10915.0
14111,-10924.0
14112,-10987.0
14113,-11085.0
14114,-11247.0
14115,-11452.0
14116,-11773.0
14117,-12169.0
14118,-12195.0
14119,-12485.0
14120,-12511.0
14121,-12600.0
14122,-12623.0
14123,-12688.0
14124,-12791.0
14125,-12867.0
14126,-13001.0
14127,-13036.0
14128,-13180.0
14129,-13669.0
14130,-13872.0
14131,-13946.0
14132,-14013.0
14133,-14052.0
14134,-14202.0
14135,-14241.0
14136,-14502.0
14137,-15070.0
14138,-15079.0
14139,-15149.0
14140,-15272.0
14141,-15812.0
14142,-15922.0
14143,-16200.0
14144,-16200.0
14145,-16249.0
14146,-16445.0
14147,-16650.0
14148,-16878.0
14149,-16984.0
14150,-17096.0
14151,-17187.0
14152,-17313.0
14153,-17325.0
14154,-17328.0
14155,-17374.0
14156,-17469.0
14157,-17715.0
14158,-17816.0
14159,-17950.0
14160,-17957.0
14161,-17965.0
14162,-17966.0
14163,-17969.0
14164,-17970.0
14165,-17971.0
14166,-17974.0
14167,-17975.0
14168,-17976.0
14169,-17978.0
14170,-17978.0
14171,-17979.0
14172,-17980.0
14173,-17981.0
14174,-17981.0
14175,-17982.0
14176,-17983.0
14177,-17984.0
14178,-17985.0
14179,-17986.0
14180,-17987.0
14181,-17987.0
14182,-17988.0
14183,-17989.0
14184,-17992.0
14185,-17993.0
14186,-17994.0
14187,-17995.0
14188,-17995.0
14189,-17997.0
14190,-18066.0
14191,-18209.0
14192,-18799.0
14193,-19096.0
14194,-19185.0
14195,-19214.0
14196,-19237.0
14197,-19605.0
14198,-19703.0
14199,-19744.0
14200,-19796.0
14201,-19990.0
14202,-20128.0
14203,-20197.0
14204,-20399.0
14205,-20430.0
14206,-20432.0
14207,-20532.0
14208,-20585.0
14209,-20831.0
14210,-21693.0
14211,-22401.0
14212,-23147.0
14213,-23262.0
14214,-23379.0
14215,-24596.0
14216,-24949.0
14217,-25197.0
14218,-25197.0
14219,-26837.0
14220,-27523.0
14221,-28233.0
14222,-28795.0
14223,-29249.0
14224,-29472.0
14225,-29482.0
14226,-29842.0
14227,-31264.0
14228,-31834.0
14229,-32103.0
14230,-32212.0
14231,-33488.0
14232,-33690.0
14233,-33720.0
14234,-33882.0
14235,-35058.0
14236,-35071.0
14237,-35142.0
14238,-35767.0
14239,-35946.0
14240,-36439.0
14241,-36542.0
14242,-36868.0
14243,-37055.0
14244,-37577.0
14245,-37683.0
14246,-38008.0
14247,-38060.0
14248,-38134.0
14249,-38829.0
14250,-39011.0
14251,-39033.0
14252,-39275.0
14253,-39289.0
14254,-39338.0
14255,-39339.0
14256,-39348.0
14257,-39547.0
14258,-39735.0
14259,-40159.0
14260,-40182.0
14261,-40182.0
14262,-40426.0
14263,-40739.0
14264,-40942.0
14265,-41086.0
14266,-41191.0
14267,-41865.0
14268,-41929.0
14269,-41993.0
14270,-42363.0
14271,-42404.0
14272,-42583.0
14273,-42634.0
14274,-43051.0
14275,-43086.0
14276,-43107.0
14277,-43140.0
14278,-43149.0
14279,-43157.0
14280,-43164.0
14281,-43200.0
14282,43075.0
14283,43032.0
14284,42735.0
14285,42702.0
14286,42461.0
14287,42455.0
14288,42378.0
14289,41707.0
14290,41206.0
14291,41021.0
14292,40943.0
14293,40936.0
14294,40822.0
14295,40775.0
14296,40418.0
14297,40326.0
14298,40166.0
