,TW_NO,USER_NAME,TW_TIME,TW_TEXT,FAV,RT
10080,1516975296574279682,God_Gregorius,2022-04-21 12:01:09+00:00,グゥレゴリウスがァッ！！　正午をお知らせしまァス！！ヒィヒヒヒヒヒィィィ！！！,0,0
10081,1516975295844466688,nodaisinbun,2022-04-21 12:01:09+00:00,農大新聞が正午をお知らせします。,0,0
10082,1516975295378882561,yoshinon_puppet,2022-04-21 12:01:09+00:00,【時報】『よしのんが正午をお知らせするよー』,0,0
10083,1516975295189848064,kuro__ame,2022-04-21 12:01:09+00:00,【時報】正午十二時をアナウンスするデース！Lunchの時間デース！,0,0
10084,1516975294586191872,shun_chan_cat,2022-04-21 12:01:08+00:00,電気人間ひかるくんが正午をお知らせしますにゃ。,0,0
10085,1516975294304841728,kitune_chin_bot,2022-04-21 12:01:08+00:00,ヒト｢正午をお知らせします。 あれ？正午過ぎちゃってるかな？｣,0,0
10086,1516975294107639808,leon_kanran,2022-04-21 12:01:08+00:00,正午だね。今日もあと半分。,0,0
10087,1516975293948633088,Orc_BOT_MMZ,2022-04-21 12:01:08+00:00,正午ですね、ご主人様♪,1,0
10088,1516975293688598528,Pon_6001,2022-04-21 12:01:08+00:00,こんにちは　正午です,0,0
10089,1516975293424373761,yukatama_bot,2022-04-21 12:01:08+00:00,小「玉狛支部師弟が正午をお知らせします。食事前に運動、食後にも運動！ってことで来なさい遊真！」遊「勝った方がタコさんウインナーだな！」小「プラスデザートよ！覚悟しなさい！」遊「そっちこそ！」修「……元気だなぁ」,1,0
10090,1516975293042290688,swordlovejiho,2022-04-21 12:01:08+00:00,おい主、燭台切が呼んでたぞ。飯だとよ。今日の献立だぁ？食えりゃ何でも良いだろ、燭台切の飯は旨いしよ。あー……でも肉は欲しいわな。同田貫正国が正午をお知らせすんぞ。まあ、行けば分かるだろ。,0,0
10091,1516975291456917505,Diavel_kimochi,2022-04-21 12:01:08+00:00,俺の名前はディアベル、気持ち的に・・・正午をお知らせします！,0,0
10092,1516975291314278400,ene_bot,2022-04-21 12:01:08+00:00,タダイマ正午デゴザイマス！,0,0
10093,1516975291159105536,mochitomame,2022-04-21 12:01:08+00:00,豆大福が正午をお知らせいたします,0,0
10094,1516975290551259137,CandE_bot,2022-04-21 12:01:07+00:00,シャトー「日が高い……ということは、正午に近いのか。そろそろ一息いれるか」,0,0
10095,1516975288218886144,foxsamon_bot,2022-04-21 12:01:07+00:00,もう正午か…眠いわけだ…,0,0
10096,1516975288034283520,Android_tea,2022-04-21 12:01:07+00:00,正午となりました。御昼は何に致しますか？,0,0
10097,1516975287158079488,Wo_ziwewgmaou,2022-04-21 12:01:07+00:00,正午12時。昼食の時間だ…我が救世主の元に行くとしよう,0,0
10098,1516975286964924418,teamtk,2022-04-21 12:01:07+00:00,Hello (^ ^) /It's noon in Japan time.こんにちは (^ ^)/仙人が日本時間の正午をお報せいたします。https://t.co/QqBCYA7szA,0,0
10099,1516975286390525952,pylon904_bot,2022-04-21 12:01:06+00:00,正午,0,0
10100,1516975286105284608,ms_wasara,2022-04-21 12:01:06+00:00,正午に小五の画像見る HEY!,0,0
10101,1516975286067544064,pz_DivineSpirit,2022-04-21 12:01:06+00:00,正午だ。海の幸を食す者は感謝の儀を忘れぬよう,0,0
10102,1516975285660356609,Augustus_Gaius_,2022-04-21 12:01:06+00:00,正午。昼食の…時間だ。しっかり、食事をと…れ,0,0
10103,1516975284209131520,Rashimban2,2022-04-21 12:01:06+00:00,正午デ～ス!お昼ごはんをしっかり食べて午後も頑張りましょう‼,0,0
10104,1516975283899072512,Schattenkonto,2022-04-21 12:01:06+00:00,12:00 正午です。昼食ね,0,0
10105,1516975282854703104,sakamegabot,2022-04-21 12:01:06+00:00,一日の半分が過ぎたよ。正午をお伝えします。,0,0
10106,1516975282837671937,noon_bot,2022-04-21 12:01:06+00:00,[定期] 正午です #noon,0,0
10107,1516975282774700032,kitou_kaributo,2022-04-21 12:01:06+00:00,正午の勃起をお知らせします,0,0
10108,1516975282129113088,zihobot,2022-04-21 12:01:05+00:00,正午をお知らせします,0,0
10109,1516975281935847424,tomokoromo,2022-04-21 12:01:05+00:00,正午,0,0
10110,1516975281101148160,Sassy345c,2022-04-21 12:01:05+00:00,暑くて溶けそうな正午,1,0
10111,1516975280619134976,potepote12,2022-04-21 12:01:05+00:00,ζ*'ヮ')ζ＜うっζ*'ヮ')ζ＜うっζ*'ヮ')ζ＜うっζ*'ヮ')ζ＜うっうー！高槻やよいが正午をお知らせしまーす！,0,0
10112,1516975280476200960,express_taisha,2022-04-21 12:01:05+00:00,茜ちゃん動画を予約投稿しておきました。25日の正午にお披露目されます。,2,0
10113,1516975280434270211,Asakonro,2022-04-21 12:01:05+00:00,"( ,,Ծ‸Ծ,,)「正午をお知らせするんだもん！」",0,0
10114,1516975280098709505,swarck,2022-04-21 12:01:05+00:00,12:00だよーー正午さ！さあ！お昼の時間だ！ご飯ちゃんと食べるんだよ？,0,0
10115,1516975279339880453,shounaro_555,2022-04-21 12:01:05+00:00,【珈琲】が正午をお知らせします,0,0
10116,1516975278287106048,submerge001bot,2022-04-21 12:01:05+00:00,水没する人botが正午くらいをおしらせします。,0,0
10117,1516975277519237121,F_ojisan_bot,2022-04-21 12:01:04+00:00,正午をお知らせしますホーホケキョ,0,0
10118,1516975277255000065,BotYaruo,2022-04-21 12:01:04+00:00,正午だお！　メシはまだかお？,0,0
10119,1516975276995276801,HopStepSanpatu,2022-04-21 12:01:04+00:00,正午のお知らせをいたします(・∀・)♪,0,0
10120,1516975276483555328,Fe_player_bot,2022-04-21 12:01:04+00:00,飯江テツが正午をお知らせしまーす。ぴっ ぴっ ぱーん！,0,0
10121,1516975276420308992,misawa_san_bot,2022-04-21 12:01:04+00:00,昼飯か...。俺はもう食べたぞ。(正午をお知らせします),0,0
10122,1516975275468222464,lenart_wiz,2022-04-21 12:01:04+00:00,正午だな。あまり市販の物ばかり食べていると、栄養が偏り、生活習慣病になる。出来れば自分で調理した物を食べるのが好ましい。…俺か？料理も科学の一つだ。栄養面、調理法、色合い等を考えるのは、なかなか興味深いぞ。,0,0
10123,1516975275115892736,Ro635B,2022-04-21 12:01:04+00:00,正午です。修復も終わりました。指揮官、お昼食べに行きませんか？指揮官は何を注文なさるんでしょうか...私ですか？私はいつも通りＣ定食に...,0,0
10124,1516975274550001665,mudaichan_bot,2022-04-21 12:01:04+00:00,[12:00]　正午ですよ！ちょっと休憩して昼ごはんにしましょ。,0,0
10125,1516975274356740096,harune_kisei,2022-04-21 12:01:04+00:00,【時報】正午辺りをお知らせしたかったです,0,0
10126,1516975273899487232,bot_hatakeyama,2022-04-21 12:01:03+00:00,正午。アンタは飯食った？,0,0
10127,1516975273215860736,NONTAN1212,2022-04-21 12:01:03+00:00,君はIN THE RAIN／杉山清貴＆オメガトライブ https://t.co/W1qxRR78gg @YouTube木曜日もうすぐ正午になりますお疲れ様です🙇‍♂️午前中は雑務と事務所で数字と睨めっこしてました。… https://t.co/6e0izgp4fC,11,0
10128,1516975272725073920,Imfujisan,2022-04-21 12:01:03+00:00,正午な！富士さんそば食べたい,0,0
10129,1516975272704491521,chocolat623,2022-04-21 12:01:03+00:00,紅凛流が正午をお知らせします☆【時報】,0,0
10130,1516975272704491520,todo_study_bot,2022-04-21 12:01:03+00:00,正午だ！腹が減っては戦は出来ぬというからな！昼食はしっかりとるのだぞ？,0,0
10131,1516975272616427521,kanatahakawaii,2022-04-21 12:01:03+00:00,かなたは正午,0,0
10132,1516975271991443456,araburu_kurarin,2022-04-21 12:01:03+00:00,荒ぶる倉林botが正午をお知らせします。,0,0
10133,1516975271919955969,eric_vermilion,2022-04-21 12:01:03+00:00,正午っていうんだよな、この時間は！,0,0
10134,1516975271454248962,Kongo_jiho,2022-04-21 12:01:03+00:00,正午十二時をアナウンスするデース！　Lunchの時間デース！#艦これ,0,0
10135,1516975271404269568,ray_sorano,2022-04-21 12:01:03+00:00,正午だね。昼飯時だが、俺の呟きを見てても腹は膨れないぞ？,0,0
10136,1516975271370387457,Gardevoir_Bot__,2022-04-21 12:01:03+00:00,正午だよマスター。お昼ご飯....美味しかった？そりゃ美味しいよね。なにせボクの血液が入ってるんだもの........,0,0
10137,1516975270674452480,CERES_VTUBER,2022-04-21 12:01:03+00:00,[時報BOT]せれすが12時「正午」をお知らせするわよ！,1,0
10138,1516975270577594368,Shinsoku_Ruls,2022-04-21 12:01:03+00:00,「正午だ。そろそろ休め、人間」,0,0
10139,1516975269600722945,Satan__bot,2022-04-21 12:01:02+00:00,正午だ…さて…昼食といこうか…,0,0
10140,1516975267826135040,Magicanbot,2022-04-21 12:01:02+00:00,12時、正午です。午後も頑張りましょう(秋田),0,0
10141,1516975267176083456,miku_tainaka55,2022-04-21 12:01:02+00:00,正午です！お昼休憩時間ですよ！お弁当の中身は何かな！？,0,0
10142,1516975266991845376,seed3er3,2022-04-21 12:01:02+00:00,正午12:00をお知らせします。,0,0
10143,1516975266702274561,akiho0615,2022-04-21 12:01:02+00:00,正午ですよ！お昼休みです！散歩部のみんなとお弁当食べてきますね！,0,0
10144,1516975266572435456,oneesan_nrkr,2022-04-21 12:01:02+00:00,正午よ、お昼ごはんはホットケーキ♪,0,0
10145,1516975266354335744,mosh_dive_bot,2022-04-21 12:01:02+00:00,ダイブ中の怪我を防ぐために腕時計をつけていない貴方に、正午をお知らせします。,0,0
10146,1516975265955594240,fff_country,2022-04-21 12:01:02+00:00,正午です。,0,0
10147,1516975265502883841,Radio_NuiNuibot,2022-04-21 12:01:01+00:00,ラジオ・ヌイヌイが正午をお知らせします。,0,0
10148,1516975264244563971,xxmayorxxx,2022-04-21 12:01:01+00:00,昼顔「昼顔が正午をお知らせします～。ウイちゃんとユリちゃんは本当に仲良しさんですね（にこにこ」,0,0
10149,1516975264185860096,xeno__bot,2022-04-21 12:01:01+00:00,正午です。昼食は食べましたか？,0,0
10150,1516975263992922112,anaaku_cast_bot,2022-04-21 12:01:01+00:00,【時報】そらっどが正午をお知らせします。お昼は鹿が食べたくなるっすね！よし、ちょっとさがさんとガッシーさん誘って狩ってくるっす！(冗談です),0,0
10151,1516975262365216768,TsuruchanKe,2022-04-21 12:01:01+00:00,【定期】１２時（正午）頃になりました。,0,0
10152,1516975261904158720,Chikuwa_kmbk,2022-04-21 12:01:01+00:00,〚ちくわ隊が正午をお知らせします,0,0
10153,1516975261840908288,dancee_bot,2022-04-21 12:01:01+00:00,ちょっと男子～！　正午よ,0,0
10154,1516975261417635840,TakatoJHS,2022-04-21 12:01:01+00:00,[自動]2022年4月21日正午頃をお知らせいたします。,0,0
10155,1516975261170167808,4cost_bot,2022-04-21 12:01:00+00:00,ブーイｗｗｗｗｗブイｗｗブーイｗｗｗｗビクトリッーｗｗｗｗｗ(４コスが正午をお知らせします),0,0
10156,1516975261090164736,Ritu_Air_bot,2022-04-21 12:01:00+00:00,正午になったね。今日の昼ご飯は何かな,0,0
10157,1516975260910129152,Kaga_mattari,2022-04-21 12:01:00+00:00,ヒトフタマルマル……正午です。昼食ね。,0,0
10158,1516975260742037504,Akatsuki_1930,2022-04-21 12:01:00+00:00,暁「第六駆逐隊、暁が、正午をお知らせします。皆様、御機嫌ようです。」,0,0
10159,1516975260675055617,NumataBASE_LLC,2022-04-21 12:01:00+00:00,【時報】チッ、チッ、ポーン沼田BASEが正午をお知らせします。#お腹空いた,0,0
10160,1516975260075446272,fuck_Qur,2022-04-21 12:01:00+00:00,クロロ「正午だ。オレを殺すのにやっきになって、昼飯を食うのを忘れるなよ。ちなみにオレの今日の昼飯はプリンだ」,0,0
10161,1516975259957747712,kasahose313,2022-04-21 12:01:00+00:00,正午や。　飯食いに行く時は関西本線使ってくれ！,0,0
10162,1516975259643088897,oboro_kani_bot,2022-04-21 12:01:00+00:00,正午です。今日の日替わり定食は麻婆豆腐です、たぶん。茄子だったかもしれません。どちらも好きです。,0,0
10163,1516975258816839681,ureu_bot,2022-04-21 12:01:00+00:00,正午のようだ。腹が減ってはサバイブは出来ないだろう。,0,0
10164,1516975258384822274,UNDFTD_JP,2022-04-21 12:01:00+00:00,抽選エントリー受付中！※22年4月22日(金)正午12:00までAIR JORDAN 11 RETRO LOW “72-10”AV2187-001NBA史上初72勝を達成した時履いていたメモリアルなAJ11。ローカッ… https://t.co/SAGs7HzE5M,9,1
10165,1516975258003066881,kumata932,2022-04-21 12:01:00+00:00,正午♪( ´θ｀)ノ,0,0
10166,1516975257675988992,Kaiki_narikiri,2022-04-21 12:01:00+00:00,午前・午後とは、午の刻……正午の前か後かということなのは、わかりきったことだろう。正しい午……つまり正しい馬というのは、まるで馬鹿の対義語のように聞こえるが、しかし正しさと馬鹿は相反しない。両立する。そうだな、例えば阿良々木兄妹が良い……悪い例だな。貝木泥舟が正午をお知らせするぞ,0,0
10167,1516975256657104896,matsutetuBUS,2022-04-21 12:00:59+00:00,正午現在 平常通り運行しております,0,0
10168,1516975256363159552,Otome_Souls,2022-04-21 12:00:59+00:00,オズワルド「不死教会の目覚めの鐘が、正午をお知らせだ。…さて、私も昼食をとらなければ。勿論君が用意してくれたんだろうね？」　#ダークソウル　#デモンズソウル,0,0
10169,1516975255784333313,dansen_USB,2022-04-21 12:00:59+00:00,【時報】断線しかけのUSBbotが正午をお知らせいたします。,0,0
10170,1516975254882508801,akuzetogot,2022-04-21 12:00:59+00:00,正午と共にイクうううううううううううううううううううう,0,0
10171,1516975254836441088,shigureyakura,2022-04-21 12:00:59+00:00,正午なのらぁ,0,0
10172,1516975254513786881,bot87060095,2022-04-21 12:00:59+00:00,真島茂樹が、正午をお知らせします。,1,0
10173,1516975253150310400,Itochan_T9152F,2022-04-21 12:00:59+00:00,【自動】正午をお知らせします。,1,0
10174,1516975253108686848,JUNO_d4_bot,2022-04-21 12:00:59+00:00,【時報】麗しき司書ロボットのカトウが、正午をお知らせするわ。,0,0
10175,1516975253079339008,Mikage721,2022-04-21 12:00:59+00:00,正午、軍隊の昼食の時間だぞ！,0,0
10176,1516975251804291073,bot_di_u_corsu,2022-04-21 12:00:58+00:00,Hè meziornu.「正午です」,0,0
10177,1516975249564532738,bot48910460,2022-04-21 12:00:58+00:00,通知時計botが正午をお知らせします。,0,0
10178,1516975248998031360,mybroohknhr,2022-04-21 12:00:58+00:00,正午になった。つまり昼飯の時間だ。飯を食え。怠慢による栄養不足など他が許してもお兄ちゃんは許さんからな。,1,0
